Mon Jul  1 15:37:16 2024    output.prof

         31094020 function calls (30269907 primitive calls) in 394.255 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    66/50    0.000    0.000    0.126    0.003 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:1108(set_clip_path)
      180    0.005    0.000    0.125    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:65(__init__)
    54/38    0.007    0.000    0.123    0.003 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:924(reset_ticks)
        9    0.000    0.000    0.123    0.014 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:1381(clear)
        9    0.001    0.000    0.123    0.014 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:1254(__clear)
   721523    0.087    0.000    0.121    0.000 /opt/homebrew/lib/python3.11/site-packages/tqdm/utils.py:374(<genexpr>)
     9217    0.004    0.000    0.119    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:220(__next__)
       38    0.001    0.000    0.119    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4156(_empty_nd_impl)
      215    0.001    0.000    0.118    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:868(call_function)
      128    0.117    0.001    0.117    0.001 {built-in method io.open_code}
     1442    0.002    0.000    0.115    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:1567(decref)
2638009/2632526    0.113    0.000    0.114    0.000 {built-in method builtins.len}
     1485    0.000    0.000    0.114    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/context.py:384(decref)
     1344    0.002    0.000    0.112    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:1511(delvar)
28891/25624    0.008    0.000    0.107    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:132(__enter__)
    81/77    0.002    0.000    0.106    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:80(run)
   264/16    0.000    0.000    0.104    0.007 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:31(draw_wrapper)
   120/16    0.001    0.000    0.104    0.007 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:406(draw)
      825    0.001    0.000    0.104    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/passmanagers.py:745(run)
     1260    0.016    0.000    0.101    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:358(_get_layout)
        1    0.000    0.000    0.101    0.101 /opt/homebrew/lib/python3.11/site-packages/matplotlib/pyplot.py:1444(subplots)
    24292    0.006    0.000    0.099    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:598(list_vars)
    86/52    0.000    0.000    0.099    0.002 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:575(__get__)
      560    0.004    0.000    0.097    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:734(draw)
  1571416    0.096    0.000    0.096    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/multiarray.py:741(dot)
     1262    0.003    0.000    0.095    0.000 /opt/homebrew/lib/python3.11/site-packages/tqdm/std.py:460(print_status)
    89/65    0.001    0.000    0.095    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:469(__init__)
      133    0.000    0.000    0.094    0.001 <frozen importlib._bootstrap>:566(module_from_spec)
       18    0.001    0.000    0.094    0.005 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:882(clear)
      400    0.001    0.000    0.093    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:699(__call__)
        1    0.093    0.093    0.093    0.093 {built-in method gc.collect}
        5    0.000    0.000    0.092    0.018 <frozen importlib._bootstrap_external>:1231(create_module)
        5    0.092    0.018    0.092    0.018 {built-in method _imp.create_dynamic}
385974/385539    0.048    0.000    0.091    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.091    0.091 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/charts.py:1(<module>)
       77    0.000    0.000    0.090    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/typed_passes.py:224(run_pass)
    91/67    0.001    0.000    0.089    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:412(__init__)
  1711747    0.081    0.000    0.089    0.000 {built-in method builtins.issubclass}
       78    0.000    0.000    0.089    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1420(_add_module)
       78    0.000    0.000    0.089    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1094(add_module)
     6665    0.007    0.000    0.087    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3385(mean)
  776/530    0.000    0.000    0.086    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:153(refresh)
       78    0.000    0.000    0.086    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1087(_load_defined_symbols)
   100/99    0.001    0.000    0.084    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:741(lower_binop)
        1    0.000    0.000    0.084    0.084 /opt/homebrew/lib/python3.11/site-packages/matplotlib/pyplot.py:777(figure)
        1    0.000    0.000    0.084    0.084 /opt/homebrew/lib/python3.11/site-packages/matplotlib/pyplot.py:462(new_figure_manager)
     4453    0.002    0.000    0.084    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:709(getter)
      156    0.002    0.000    0.082    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1091(<setcomp>)
4381/3948    0.002    0.000    0.081    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:1542(guard)
     6564    0.005    0.000    0.080    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/value.py:187(name)
       11    0.001    0.000    0.080    0.007 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/plotter.py:2808(add_mesh)
      699    0.000    0.000    0.079    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/nrt.py:19(initialize)
     6665    0.017    0.000    0.079    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/_methods.py:101(_mean)
        1    0.000    0.000    0.079    0.079 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/nrtdynmod.py:205(compile_nrt_functions)
      167    0.077    0.000    0.077    0.000 {built-in method io.open}
      640    0.003    0.000    0.077    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/text.py:915(get_window_extent)
   787609    0.076    0.000    0.076    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       16    0.004    0.000    0.075    0.005 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/reduction.py:205(dump)
     1262    0.001    0.000    0.074    0.000 /opt/homebrew/lib/python3.11/site-packages/tqdm/utils.py:385(disp_trim)
        4    0.000    0.000    0.073    0.018 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:465(list_constructor)
        1    0.000    0.000    0.073    0.073 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:5364(codegen)
        1    0.000    0.000    0.073    0.073 /opt/homebrew/lib/python3.11/site-packages/numba/np/linalg.py:547(_dot2_codegen)
        1    0.000    0.000    0.073    0.073 /opt/homebrew/lib/python3.11/site-packages/numba/np/linalg.py:498(dot_2_vv)
 1088/758    0.002    0.000    0.072    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:526(get_function)
       77    0.000    0.000    0.071    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:244(run_pass)
    45323    0.019    0.000    0.071    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/_utils.py:16(register)
  1997342    0.070    0.000    0.070    0.000 {built-in method builtins.abs}
       78    0.000    0.000    0.070    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1323(_scan_and_fix_unresolved_refs)
        1    0.000    0.000    0.070    0.070 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:1(<module>)
  124/122    0.001    0.000    0.070    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:550(_as)
      188    0.001    0.000    0.069    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:287(draw)
      436    0.002    0.000    0.069    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:11(parse_assembly)
      570    0.002    0.000    0.069    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:99(__init__)
      701    0.000    0.000    0.069    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/entrypoints.py:23(init_all)
        2    0.000    0.000    0.069    0.034 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:281(_compilation_chain_init_hook)
        1    0.000    0.000    0.069    0.069 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backend_bases.py:3389(new_figure_manager)
        1    0.000    0.000    0.068    0.068 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:1020(entry_points)
        1    0.000    0.000    0.068    0.068 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:473(load)
      148    0.000    0.000    0.068    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:1037(<genexpr>)
      215    0.000    0.000    0.068    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/packer.py:87(as_arguments)
       32    0.000    0.000    0.068    0.002 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:2599(_update_label_position)
      211    0.000    0.000    0.067    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/packer.py:97(<listcomp>)
      612    0.010    0.000    0.067    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:287(__init__)
        1    0.000    0.000    0.067    0.067 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backend_bases.py:3398(new_figure_manager_given_figure)
        1    0.000    0.000    0.066    0.066 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backend_bases.py:1774(new_manager)
        1    0.000    0.000    0.066    0.066 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backend_bases.py:2672(create_with_canvas)
       87    0.000    0.000    0.066    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:611(as_argument)
      144    0.000    0.000    0.066    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:881(call_internal)
        1    0.004    0.004    0.065    0.065 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:144(__init__)
        3    0.000    0.000    0.064    0.021 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:288(create_cpython_wrapper)
        3    0.000    0.000    0.064    0.021 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu.py:181(create_cpython_wrapper)
       96    0.000    0.000    0.064    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:1311(_get_ticklabel_bboxes)
       96    0.000    0.000    0.064    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:1315(<listcomp>)
       81    0.000    0.000    0.064    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:1725(run_pass)
  408/192    0.003    0.000    0.064    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:505(_get_bbox_and_child_offsets)
        1    0.003    0.003    0.064    0.064 /opt/homebrew/lib/python3.11/site-packages/stl/stl.py:371(from_file)
93090/92605    0.032    0.000    0.064    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/_utils.py:54(get_reference)
      147    0.000    0.000    0.063    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:634(entry_points)
     4095    0.002    0.000    0.062    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/targetconfig.py:196(values)
       34    0.000    0.000    0.062    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:811(lower_getitem)
       48    0.000    0.000    0.062    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:2143(_get_tick_boxes_siblings)
       21    0.000    0.000    0.061    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:596(lower_setitem)
     4095    0.012    0.000    0.061    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/targetconfig.py:199(<dictcomp>)
      147    0.000    0.000    0.060    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:930(read_text)
  756/528    0.002    0.000    0.060    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/spines.py:339(get_spine_transform)
      147    0.000    0.000    0.059    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1053(read_text)
     3016    0.014    0.000    0.059    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:1176(_update_props)
     4938    0.003    0.000    0.059    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:240(_next)
  756/528    0.000    0.000    0.058    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/spines.py:202(_ensure_position_is_set)
    36/20    0.000    0.000    0.058    0.003 /opt/homebrew/lib/python3.11/site-packages/matplotlib/spines.py:299(set_position)
  408/192    0.000    0.000    0.057    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:511(<listcomp>)
        9    0.003    0.000    0.057    0.006 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/fork_exec.py:33(fork_exec)
      825    0.003    0.000    0.057    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:936(__init__)
       11    0.000    0.000    0.056    0.005 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_window_interactor.py:1278(_release)
     4604    0.004    0.000    0.056    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/value.py:250(is_declaration)
        1    0.000    0.000    0.056    0.056 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/charseq.py:1(<module>)
       11    0.056    0.005    0.056    0.005 {method 'OnLeftButtonUp' of 'vtkmodules.vtkInteractionStyle.vtkInteractorStyleTrackballCamera' objects}
      296    0.000    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:167(link_in)
84227/83490    0.018    0.000    0.054    0.000 {method 'join' of 'str' objects}
      276    0.001    0.000    0.054    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:76(_make_refs)
     1544    0.001    0.000    0.054    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:417(get_or_insert_function)
    96/64    0.001    0.000    0.053    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:473(_get_bbox_and_child_offsets)
      147    0.000    0.000    0.053    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1036(open)
     4279    0.003    0.000    0.053    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:251(_next)
  384/120    0.000    0.000    0.052    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:364(get_bbox)
       17    0.000    0.000    0.052    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:521(setitem_array)
        1    0.000    0.000    0.052    0.052 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/unicode.py:1(<module>)
     1290    0.001    0.000    0.051    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/markers.py:225(__init__)
       81    0.005    0.000    0.051    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:80(run)
28891/25712    0.011    0.000    0.051    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:141(__exit__)
    96/64    0.000    0.000    0.051    0.001 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:484(<listcomp>)
        1    0.038    0.038    0.050    0.050 /Users/duncan/Desktop/myenv/DPhil/Comet_Nucleus_Model/comet_nucleus_model/thermophysical_body_model.py:185(calculate_visible_facets)
