Rotation Angle (rad), Temperature (K)
7.288494956328320784e-01,5.210217548814296151e+01
7.301061326942679397e-01,5.209919793715372549e+01
7.313627697557039120e-01,5.209622207762257773e+01
7.326194068171397733e-01,5.209324790781314363e+01
7.338760438785756346e-01,5.209027542599164207e+01
7.351326809400116069e-01,5.208730463042685699e+01
7.363893180014474682e-01,5.208433551939016581e+01
7.376459550628834405e-01,5.208136809115549681e+01
7.389025921243193018e-01,5.207840234399935753e+01
7.401592291857552741e-01,5.207543827620079924e+01
7.414158662471911354e-01,5.207247588604144539e+01
7.426725033086271077e-01,5.206951517180546318e+01
7.439291403700630800e-01,5.206655613177955644e+01
7.451857774314989413e-01,5.206359876425297273e+01
7.464424144929349136e-01,5.206064306751750337e+01
7.476990515543707749e-01,5.205768903986745499e+01
7.489556886158066362e-01,5.205473667959967088e+01
7.502123256772426085e-01,5.205178598501350251e+01
7.514689627386784698e-01,5.204883695441083091e+01
7.527255998001144421e-01,5.204588958609603111e+01
7.539822368615503034e-01,5.204294387837599345e+01
7.552388739229862757e-01,5.203999982956010939e+01
7.564955109844221370e-01,5.203705743796025729e+01
7.577521480458581093e-01,5.203411670189080951e+01
7.590087851072940817e-01,5.203117761966863242e+01
7.602654221687299430e-01,5.202824018961305796e+01
7.615220592301659153e-01,5.202530441004590500e+01
7.627786962916017766e-01,5.202237027929145796e+01
7.640353333530376378e-01,5.201943779567646686e+01
7.652919704144736102e-01,5.201650695753015441e+01
7.665486074759094715e-01,5.201357776318418757e+01
7.678052445373454438e-01,5.201065021097268470e+01
7.690618815987813051e-01,5.200772429923222262e+01
7.703185186602172774e-01,5.200480002630180820e+01
7.715751557216532497e-01,5.200187739052289260e+01
7.728317927830891110e-01,5.199895639023935701e+01
7.740884298445250833e-01,5.199603702379751269e+01
7.753450669059609446e-01,5.199311928954610096e+01
7.766017039673969169e-01,5.199020318583626477e+01
7.778583410288327782e-01,5.198728871102157711e+01
7.791149780902686395e-01,5.198437586345801265e+01
7.803716151517046118e-01,5.198146464150395474e+01
7.816282522131404731e-01,5.197855504352018130e+01
7.828848892745764454e-01,5.197564706786987188e+01
7.841415263360123067e-01,5.197274071291860054e+01
7.853981633974482790e-01,5.196983597703431457e+01
7.866548004588842513e-01,5.196693285858734868e+01
7.879114375203202236e-01,5.196403135595041789e+01
7.891680745817559739e-01,5.196113146749861045e+01
7.904247116431919462e-01,5.195823319160937359e+01
7.916813487046279185e-01,5.195533652666252777e+01
7.929379857660637798e-01,5.195244147104025245e+01
7.941946228274997521e-01,5.194954802312707187e+01
7.954512598889355024e-01,5.194665618130986928e+01
7.967078969503714747e-01,5.194376594397787272e+01
7.979645340118074470e-01,5.194087730952264081e+01
7.992211710732434193e-01,5.193799027633807697e+01
8.004778081346793916e-01,5.193510484282041517e+01
8.017344451961151419e-01,5.193222100736822000e+01
8.029910822575511142e-01,5.192933876838237239e+01
8.042477193189870865e-01,5.192645812426607677e+01
8.055043563804230589e-01,5.192357907342484680e+01
8.067609934418588091e-01,5.192070161426651254e+01
8.080176305032947814e-01,5.191782574520120619e+01
8.092742675647306427e-01,5.191495146464135502e+01
8.105309046261666150e-01,5.191207877100168844e+01
8.117875416876025874e-01,5.190920766269922382e+01
8.130441787490383376e-01,5.190633813815327358e+01
8.143008158104743099e-01,5.190347019578542387e+01
8.155574528719102823e-01,5.190060383401954880e+01
8.168140899333462546e-01,5.189773905128178910e+01
8.180707269947822269e-01,5.189487584600055925e+01
8.193273640562179772e-01,5.189201421660654034e+01
8.205840011176539495e-01,5.188915416153267302e+01
8.218406381790899218e-01,5.188629567921415742e+01
8.230972752405257831e-01,5.188343876808844612e+01
8.243539123019617554e-01,5.188058342659523703e+01
8.256105493633976167e-01,5.187772965317647333e+01
8.268671864248334780e-01,5.187487744627634356e+01
8.281238234862694503e-01,5.187202680434126734e+01
8.293804605477054226e-01,5.186917772581990249e+01
8.306370976091413949e-01,5.186633020916312375e+01
8.318937346705771452e-01,5.186348425282403696e+01
8.331503717320131175e-01,5.186063985525795772e+01
8.344070087934490898e-01,5.185779701492242566e+01
8.356636458548850621e-01,5.185495573027719018e+01
8.369202829163209234e-01,5.185211599978421049e+01
8.381769199777567847e-01,5.184927782190763423e+01
8.394335570391926460e-01,5.184644119511381888e+01
8.406901941006286183e-01,5.184360611787131035e+01
8.419468311620645906e-01,5.184077258865084303e+01
8.432034682235005629e-01,5.183794060592534692e+01
8.444601052849363132e-01,5.183511016816992623e+01
8.457167423463722855e-01,5.183228127386185946e+01
8.469733794078082578e-01,5.182945392148060648e+01
8.482300164692442301e-01,5.182662810950779431e+01
8.494866535306799804e-01,5.182380383642720290e+01
8.507432905921159527e-01,5.182098110072479358e+01
8.519999276535519250e-01,5.181815990088866641e+01
8.532565647149877863e-01,5.181534023540908862e+01
8.545132017764237586e-01,5.181252210277846615e+01
8.557698388378596199e-01,5.180970550149135789e+01
8.570264758992954812e-01,5.180689043004445438e+01
8.582831129607314535e-01,5.180407688693658486e+01
8.595397500221674258e-01,5.180126487066872443e+01
8.607963870836033982e-01,5.179845437974395850e+01
8.620530241450391484e-01,5.179564541266751121e+01
8.633096612064751207e-01,5.179283796794671701e+01
8.645662982679110931e-01,5.179003204409103489e+01
8.658229353293470654e-01,5.178722763961203412e+01
8.670795723907829267e-01,5.178442475302339432e+01
8.683362094522187880e-01,5.178162338284089827e+01
8.695928465136546492e-01,5.177882352758242490e+01
8.708494835750906216e-01,5.177602518576796342e+01
8.721061206365265939e-01,5.177322835591958494e+01
8.733627576979625662e-01,5.177043303656145667e+01
8.746193947593983165e-01,5.176763922621982061e+01
8.758760318208342888e-01,5.176484692342301486e+01
8.771326688822702611e-01,5.176205612670144518e+01
8.783893059437062334e-01,5.175926683458759214e+01
8.796459430051422057e-01,5.175647904561601109e+01
8.809025800665779560e-01,5.175369275832331795e+01
8.821592171280139283e-01,5.175090797124819630e+01
8.834158541894497896e-01,5.174812468293139034e+01
8.846724912508857619e-01,5.174534289191568348e+01
8.859291283123216232e-01,5.174256259674592684e+01
8.871857653737574845e-01,5.173978379596901078e+01
8.884424024351934568e-01,5.173700648813386493e+01
8.896990394966294291e-01,5.173423067179147239e+01
8.909556765580654014e-01,5.173145634549483418e+01
8.922123136195011517e-01,5.172868350779899771e+01
8.934689506809371240e-01,5.172591215726102831e+01
8.947255877423730963e-01,5.172314229244002348e+01
8.959822248038090686e-01,5.172037391189709865e+01
8.972388618652449299e-01,5.171760701419538009e+01
8.984954989266807912e-01,5.171484159790001200e+01
8.997521359881167635e-01,5.171207766157815655e+01
9.010087730495526248e-01,5.170931520379896540e+01
9.022654101109885971e-01,5.170655422313360106e+01
9.035220471724245694e-01,5.170379471815522265e+01
9.047786842338603197e-01,5.170103668743898595e+01
9.060353212952962920e-01,5.169828012956203622e+01
9.072919583567322643e-01,5.169552504310350827e+01
9.085485954181682366e-01,5.169277142664451929e+01
9.098052324796042090e-01,5.169001927876816183e+01
9.110618695410399592e-01,5.168726859805950369e+01
9.123185066024759315e-01,5.168451938310559513e+01
9.135751436639117928e-01,5.168177163249545458e+01
9.148317807253477651e-01,5.167902534482005450e+01
9.160884177867837375e-01,5.167628051867233552e+01
9.173450548482194877e-01,5.167353715264720648e+01
9.186016919096554600e-01,5.167079524534150892e+01
9.198583289710914324e-01,5.166805479535405254e+01
9.211149660325274047e-01,5.166531580128559398e+01
9.223716030939633770e-01,5.166257826173882961e+01
9.236282401553991273e-01,5.165984217531838851e+01
9.248848772168350996e-01,5.165710754063085375e+01
9.261415142782710719e-01,5.165437435628472684e+01
9.273981513397069332e-01,5.165164262089044200e+01
9.286547884011427945e-01,5.164891233306036611e+01
9.299114254625787668e-01,5.164618349140878450e+01
9.311680625240146281e-01,5.164345609455189390e+01
9.324246995854506004e-01,5.164073014110782367e+01
9.336813366468865727e-01,5.163800562969660035e+01
9.349379737083223230e-01,5.163528255894016894e+01
9.361946107697582953e-01,5.163256092746237158e+01
9.374512478311942676e-01,5.162984073388896178e+01
9.387078848926302399e-01,5.162712197684757598e+01
9.399645219540662122e-01,5.162440465496776199e+01
9.412211590155019625e-01,5.162168876688095054e+01
9.424777960769379348e-01,5.161897431122046243e+01
9.437344331383739071e-01,5.161626128662150137e+01
9.449910701998097684e-01,5.161354969172115403e+01
9.462477072612457407e-01,5.161083952515838291e+01
9.475043443226814910e-01,5.160813078557401923e+01
9.487609813841174633e-01,5.160542347161077714e+01
9.500176184455534356e-01,5.160271758191323244e+01
9.512742555069894079e-01,5.160001311512782252e+01
9.525308925684253802e-01,5.159731006990284641e+01
9.537875296298611305e-01,5.159460844488846476e+01
9.550441666912971028e-01,5.159190823873668563e+01
9.563008037527330751e-01,5.158920945010137160e+01
9.575574408141689364e-01,5.158651207763823265e+01
9.588140778756049087e-01,5.158381612000481908e+01
9.600707149370407700e-01,5.158112157586052859e+01
9.613273519984766313e-01,5.157842844386659209e+01
9.625839890599126036e-01,5.157573672268606657e+01
9.638406261213485759e-01,5.157304641098385645e+01
9.650972631827843262e-01,5.157035750742667801e+01
9.663539002442202985e-01,5.156767001068308076e+01
9.676105373056562708e-01,5.156498391942343318e+01
9.688671743670922432e-01,5.156229923231991563e+01
9.701238114285282155e-01,5.155961594804652748e+01
9.713804484899639657e-01,5.155693406527907996e+01
9.726370855513999381e-01,5.155425358269518910e+01
9.738937226128359104e-01,5.155157449897428279e+01
9.751503596742717717e-01,5.154889681279757951e+01
9.764069967357077440e-01,5.154622052284809541e+01
9.776636337971434942e-01,5.154354562781065141e+01
9.789202708585794666e-01,5.154087212637185189e+01
9.801769079200154389e-01,5.153820001722009181e+01
9.814335449814514112e-01,5.153552929904554958e+01
9.826901820428873835e-01,5.153285997054018708e+01
9.839468191043231338e-01,5.153019203039774965e+01
9.852034561657591061e-01,5.152752547731374477e+01
9.864600932271950784e-01,5.152486030998547051e+01
9.877167302886310507e-01,5.152219652711197995e+01
9.889733673500669120e-01,5.151953412739409544e+01
9.902300044115027733e-01,5.151687310953440146e+01
9.914866414729386346e-01,5.151421347223724467e+01
9.927432785343746069e-01,5.151155521420872674e+01
9.939999155958105792e-01,5.150889833415670438e+01
9.952565526572465515e-01,5.150624283079078225e+01
9.965131897186823018e-01,5.150358870282231294e+01
9.977698267801182741e-01,5.150093594896438987e+01
9.990264638415542464e-01,5.149828456793185438e+01
1.000283100902990219e+00,5.149563455844128157e+01
1.001539737964425969e+00,5.149298591921098733e+01
1.002796375025861941e+00,5.149033864896099999e+01
1.004053012087297914e+00,5.148769274641310290e+01
1.005309649148733886e+00,5.148504821029077760e+01
1.006566286210169858e+00,5.148240503931925360e+01
1.007822923271605609e+00,5.147976323222545858e+01
1.009079560333041581e+00,5.147712278773805394e+01
1.010336197394477553e+00,5.147448370458739930e+01
1.011592834455913303e+00,5.147184598150558088e+01
1.012849471517349276e+00,5.146920961722637600e+01
1.014106108578785248e+00,5.146657461048526727e+01
1.015362745640220998e+00,5.146394096001944973e+01
1.016619382701656971e+00,5.146130866456780950e+01
1.017876019763092943e+00,5.145867772287093089e+01
1.019132656824528915e+00,5.145604813367108932e+01
1.020389293885964666e+00,5.145341989571224417e+01
1.021645930947400638e+00,5.145079300774003883e+01
1.022902568008836610e+00,5.144816746850181488e+01
1.024159205070272582e+00,5.144554327674658367e+01
1.025415842131708555e+00,5.144292043122503344e+01
1.026672479193144305e+00,5.144029893068952219e+01
1.027929116254580277e+00,5.143767877389409193e+01
1.029185753316016250e+00,5.143505995959444022e+01
1.030442390377452222e+00,5.143244248654794148e+01
1.031699027438888194e+00,5.142982635351362575e+01
1.032955664500323945e+00,5.142721155925218568e+01
1.034212301561759917e+00,5.142459810252596242e+01
1.035468938623195889e+00,5.142198598209895977e+01
1.036725575684631862e+00,5.141937519673682999e+01
1.037982212746067834e+00,5.141676574520687382e+01
1.039238849807503584e+00,5.141415762627803332e+01
1.040495486868939556e+00,5.141155083872089193e+01
1.041752123930375307e+00,5.140894538130767444e+01
1.043008760991811279e+00,5.140634125281224698e+01
1.044265398053247251e+00,5.140373845201010994e+01
1.045522035114683002e+00,5.140113697767837664e+01
1.046778672176118974e+00,5.139853682859580886e+01
1.048035309237554946e+00,5.139593800354278130e+01
1.049291946298990919e+00,5.139334050130130294e+01
1.050548583360426669e+00,5.139074432065498144e+01
1.051805220421862641e+00,5.138814946038905873e+01
1.053061857483298613e+00,5.138555591929038258e+01
1.054318494544734586e+00,5.138296369614741366e+01
1.055575131606170558e+00,5.138037278975021849e+01
1.056831768667606308e+00,5.137778319889047651e+01
1.058088405729042281e+00,5.137519492236145879e+01
1.059345042790478253e+00,5.137260795895803511e+01
1.060601679851914225e+00,5.137002230747668108e+01
1.061858316913350198e+00,5.136743796671546392e+01
1.063114953974785948e+00,5.136485493547403536e+01
1.064371591036221920e+00,5.136227321255363876e+01
1.065628228097657892e+00,5.135969279675710908e+01
1.066884865159093865e+00,5.135711368688885869e+01
1.068141502220529837e+00,5.135453588175488449e+01
1.069398139281965587e+00,5.135195938016274653e+01
1.070654776343401560e+00,5.134938418092159651e+01
1.071911413404837532e+00,5.134681028284215643e+01
1.073168050466273282e+00,5.134423768473670435e+01
1.074424687527709255e+00,5.134166638541909577e+01
1.075681324589145005e+00,5.133909638370474227e+01
1.076937961650580977e+00,5.133652767841062570e+01
1.078194598712016949e+00,5.133396026835527692e+01
1.079451235773452922e+00,5.133139415235879000e+01
1.080707872834888672e+00,5.132882932924280794e+01
1.081964509896324644e+00,5.132626579783052279e+01
1.083221146957760617e+00,5.132370355694667552e+01
1.084477784019196589e+00,5.132114260541755613e+01
1.085734421080632561e+00,5.131858294207098936e+01
1.086991058142068312e+00,5.131602456573634186e+01
1.088247695203504284e+00,5.131346747524452212e+01
1.089504332264940256e+00,5.131091166942796633e+01
1.090760969326376228e+00,5.130835714712063833e+01
1.092017606387812201e+00,5.130580390715804384e+01
1.093274243449247951e+00,5.130325194837720915e+01
1.094530880510683923e+00,5.130070126961668109e+01
1.095787517572119896e+00,5.129815186971652707e+01
1.097044154633555868e+00,5.129560374751833507e+01
1.098300791694991840e+00,5.129305690186520650e+01
1.099557428756427591e+00,5.129051133160176335e+01
1.100814065817863563e+00,5.128796703557412684e+01
1.102070702879299535e+00,5.128542401262993877e+01
1.103327339940735285e+00,5.128288226161833308e+01
1.104583977002171258e+00,5.128034178138995713e+01
1.105840614063607008e+00,5.127780257079695048e+01
1.107097251125042980e+00,5.127526462869295898e+01
1.108353888186478953e+00,5.127272795393312066e+01
1.109610525247914925e+00,5.127019254537405857e+01
1.110867162309350897e+00,5.126765840187388790e+01
1.112123799370786648e+00,5.126512552229221598e+01
1.113380436432222620e+00,5.126259390549013517e+01
1.114637073493658592e+00,5.126006355033022288e+01
1.115893710555094565e+00,5.125753445567652022e+01
1.117150347616530537e+00,5.125500662039456756e+01
1.118406984677966287e+00,5.125248004335136187e+01
1.119663621739402259e+00,5.124995472341537806e+01
1.120920258800838232e+00,5.124743065945656895e+01
1.122176895862274204e+00,5.124490785034633689e+01
1.123433532923709954e+00,5.124238629495756925e+01
1.124690169985145927e+00,5.123986599216460291e+01
1.125946807046581899e+00,5.123734694084323138e+01
1.127203444108017871e+00,5.123482913987071896e+01
1.128460081169453844e+00,5.123231258812577238e+01
1.129716718230889594e+00,5.122979728448855496e+01
