Rotation angle (rad), Temperature (K)
7.302521831308941280e-01,5.194579325594585839e+01
7.315090715700178770e-01,5.194267048327032654e+01
7.327659600091416259e-01,5.193954948851401809e+01
7.340228484482653748e-01,5.193643026984011613e+01
7.352797368873890127e-01,5.193331282541457483e+01
7.365366253265127616e-01,5.193019715340609821e+01
7.377935137656365105e-01,5.192708325198613295e+01
7.390504022047602595e-01,5.192397111932887555e+01
7.403072906438840084e-01,5.192086075361125808e+01
7.415641790830077573e-01,5.191775215301293400e+01
7.428210675221315062e-01,5.191464531571629237e+01
7.440779559612552552e-01,5.191154023990643651e+01
7.453348444003790041e-01,5.190843692377119112e+01
7.465917328395027530e-01,5.190533536550107385e+01
7.478486212786265019e-01,5.190223556328931664e+01
7.491055097177502509e-01,5.189913751533185149e+01
7.503623981568739998e-01,5.189604121982730334e+01
7.516192865959977487e-01,5.189294667497697588e+01
7.528761750351214976e-01,5.188985387898485868e+01
7.541330634742451355e-01,5.188676283005762713e+01
7.553899519133688845e-01,5.188367352640462116e+01
7.566468403524926334e-01,5.188058596623784524e+01
7.579037287916163823e-01,5.187750014777196839e+01
7.591606172307401312e-01,5.187441606922431703e+01
7.604175056698638802e-01,5.187133372881486792e+01
7.616743941089876291e-01,5.186825312476623395e+01
7.629312825481113780e-01,5.186517425530368541e+01
7.641881709872351269e-01,5.186209711865511451e+01
7.654450594263588759e-01,5.185902171305104957e+01
7.667019478654826248e-01,5.185594803672464082e+01
7.679588363046063737e-01,5.185287608791165326e+01
7.692157247437301226e-01,5.184980586485046672e+01
7.704726131828538715e-01,5.184673736578209002e+01
7.717295016219776205e-01,5.184367058895011127e+01
7.729863900611013694e-01,5.184060553260073334e+01
7.742432785002251183e-01,5.183754219498275262e+01
7.755001669393487562e-01,5.183448057434753764e+01
7.767570553784725051e-01,5.183142066894906463e+01
7.780139438175962541e-01,5.182836247704387489e+01
7.792708322567200030e-01,5.182530599689108186e+01
7.805277206958437519e-01,5.182225122675237117e+01
7.817846091349675008e-01,5.181919816489200059e+01
7.830414975740912498e-01,5.181614680957677166e+01
7.842983860132149987e-01,5.181309715907605096e+01
7.855552744523387476e-01,5.181004921166174171e+01
7.868121628914624965e-01,5.180700296560831219e+01
7.880690513305862455e-01,5.180395841919274602e+01
7.893259397697099944e-01,5.180091557069457764e+01
7.905828282088337433e-01,5.179787441839585682e+01
7.918397166479574922e-01,5.179483496058116998e+01
7.930966050870812412e-01,5.179179719553762595e+01
7.943534935262048791e-01,5.178876112155482758e+01
7.956103819653286280e-01,5.178572673692490014e+01
7.968672704044523769e-01,5.178269403994248421e+01
7.981241588435761258e-01,5.177966302890470018e+01
7.993810472826998748e-01,5.177663370211116955e+01
8.006379357218236237e-01,5.177360605786400782e+01
8.018948241609473726e-01,5.177058009446781028e+01
8.031517126000711215e-01,5.176755581022966624e+01
8.044086010391948705e-01,5.176453320345913056e+01
8.056654894783186194e-01,5.176151227246822373e+01
8.069223779174423683e-01,5.175849301557143178e+01
8.081792663565661172e-01,5.175547543108572057e+01
8.094361547956898661e-01,5.175245951733048599e+01
8.106930432348136151e-01,5.174944527262759664e+01
8.119499316739373640e-01,5.174643269530135825e+01
8.132068201130611129e-01,5.174342178367852796e+01
8.144637085521848618e-01,5.174041253608829294e+01
8.157205969913084997e-01,5.173740495086227043e+01
8.169774854304322487e-01,5.173439902633450771e+01
8.182343738695559976e-01,5.173139476084148214e+01
8.194912623086797465e-01,5.172839215272208691e+01
8.207481507478034954e-01,5.172539120031763105e+01
8.220050391869272444e-01,5.172239190197182523e+01
8.232619276260509933e-01,5.171939425603078888e+01
8.245188160651747422e-01,5.171639826084305014e+01
8.257757045042984911e-01,5.171340391475951748e+01
8.270325929434222401e-01,5.171041121613350811e+01
8.282894813825459890e-01,5.170742016332071245e+01
8.295463698216697379e-01,5.170443075467920835e+01
8.308032582607934868e-01,5.170144298856945397e+01
8.320601466999172358e-01,5.169845686335426649e+01
8.333170351390409847e-01,5.169547237739885048e+01
8.345739235781646226e-01,5.169248952907076955e+01
8.358308120172883715e-01,5.168950831673993918e+01
8.370877004564121204e-01,5.168652873877862675e+01
8.383445888955358694e-01,5.168355079356146575e+01
8.396014773346596183e-01,5.168057447946541316e+01
8.408583657737833672e-01,5.167759979486978494e+01
8.421152542129071161e-01,5.167462673815624186e+01
8.433721426520308651e-01,5.167165530770875392e+01
8.446290310911546140e-01,5.166868550191362885e+01
8.458859195302783629e-01,5.166571731915949783e+01
8.471428079694021118e-01,5.166275075783731552e+01
8.483996964085258607e-01,5.165978581634034583e+01
8.496565848476496097e-01,5.165682249306416907e+01
8.509134732867733586e-01,5.165386078640666767e+01
8.521703617258971075e-01,5.165090069476802626e+01
8.534272501650208564e-01,5.164794221655071738e+01
8.546841386041446054e-01,5.164498535015952285e+01
8.559410270432682433e-01,5.164203009400150535e+01
8.571979154823919922e-01,5.163907644648600836e+01
8.584548039215157411e-01,5.163612440602466336e+01
8.597116923606394900e-01,5.163317397103136841e+01
8.609685807997632390e-01,5.163022513992228824e+01
8.622254692388869879e-01,5.162727791111587550e+01
8.634823576780107368e-01,5.162433228303282817e+01
8.647392461171344857e-01,5.162138825409610376e+01
8.659961345562582347e-01,5.161844582273092641e+01
8.672530229953819836e-01,5.161550498736475134e+01
8.685099114345057325e-01,5.161256574642729333e+01
8.697667998736294814e-01,5.160962809835050535e+01
8.710236883127532304e-01,5.160669204156857148e+01
8.722805767518769793e-01,5.160375757451791401e+01
8.735374651910007282e-01,5.160082469563717922e+01
8.747943536301243661e-01,5.159789340336725161e+01
8.760512420692481150e-01,5.159496369615121836e+01
8.773081305083718640e-01,5.159203557243439775e+01
8.785650189474956129e-01,5.158910903066430365e+01
8.798219073866193618e-01,5.158618406929067390e+01
8.810787958257431107e-01,5.158326068676543485e+01
8.823356842648668596e-01,5.158033888154272972e+01
8.835925727039906086e-01,5.157741865207888310e+01
8.848494611431143575e-01,5.157449999683242226e+01
8.861063495822381064e-01,5.157158291426404872e+01
8.873632380213618553e-01,5.156866740283664541e+01
8.886201264604856043e-01,5.156575346101529078e+01
8.898770148996093532e-01,5.156284108726723048e+01
8.911339033387331021e-01,5.155993028006187018e+01
8.923907917778568510e-01,5.155702103787080404e+01
8.936476802169806000e-01,5.155411335916777205e+01
8.949045686561043489e-01,5.155120724242867425e+01
8.961614570952279868e-01,5.154830268613157074e+01
8.974183455343517357e-01,5.154539968875666744e+01
8.986752339734754846e-01,5.154249824878631614e+01
8.999321224125992336e-01,5.153959836470502154e+01
9.011890108517229825e-01,5.153670003499941998e+01
9.024458992908467314e-01,5.153380325815827945e+01
9.037027877299704803e-01,5.153090803267249242e+01
9.049596761690942293e-01,5.152801435703509725e+01
9.062165646082179782e-01,5.152512222974124256e+01
9.074734530473417271e-01,5.152223164928820154e+01
9.087303414864654760e-01,5.151934261417535055e+01
9.099872299255892250e-01,5.151645512290418338e+01
9.112441183647129739e-01,5.151356917397830415e+01
9.125010068038367228e-01,5.151068476590342016e+01
9.137578952429604717e-01,5.150780189718732771e+01
9.150147836820841096e-01,5.150492056633993343e+01
9.162716721212078586e-01,5.150204077187322582e+01
9.175285605603316075e-01,5.149916251230127529e+01
9.187854489994553564e-01,5.149628578614024832e+01
9.200423374385791053e-01,5.149341059190839331e+01
9.212992258777028542e-01,5.149053692812601923e+01
9.225561143168266032e-01,5.148766479331551693e+01
9.238130027559503521e-01,5.148479418600133783e+01
9.250698911950741010e-01,5.148192510471000816e+01
9.263267796341978499e-01,5.147905754797011468e+01
9.275836680733215989e-01,5.147619151431228346e+01
9.288405565124453478e-01,5.147332700226921531e+01
9.300974449515690967e-01,5.147046401037565033e+01
9.313543333906928456e-01,5.146760253716837497e+01
9.326112218298165946e-01,5.146474258118621492e+01
9.338681102689403435e-01,5.146188414097002806e+01
9.351249987080640924e-01,5.145902721506272570e+01
9.363818871471877303e-01,5.145617180200923713e+01
9.376387755863114792e-01,5.145331790035650954e+01
9.388956640254352282e-01,5.145046550865352941e+01
9.401525524645589771e-01,5.144761462545130115e+01
9.414094409036827260e-01,5.144476524930283290e+01
9.426663293428064749e-01,5.144191737876315074e+01
9.439232177819302239e-01,5.143907101238928448e+01
9.451801062210539728e-01,5.143622614874027477e+01
9.464369946601777217e-01,5.143338278637715888e+01
9.476938830993014706e-01,5.143054092386297782e+01
9.489507715384252196e-01,5.142770055976276211e+01
9.502076599775489685e-01,5.142486169264352469e+01
9.514645484166727174e-01,5.142202432107427512e+01
9.527214368557964663e-01,5.141918844362600538e+01
9.539783252949202152e-01,5.141635405887167565e+01
9.552352137340438532e-01,5.141352116538622852e+01
9.564921021731676021e-01,5.141068976174657479e+01
9.577489906122913510e-01,5.140785984653160057e+01
9.590058790514150999e-01,5.140503141832214595e+01
9.602627674905388488e-01,5.140220447570101925e+01
9.615196559296625978e-01,5.139937901725298275e+01
9.627765443687863467e-01,5.139655504156475985e+01
9.640334328079100956e-01,5.139373254722502082e+01
9.652903212470338445e-01,5.139091153282436863e+01
9.665472096861575935e-01,5.138809199695536734e+01
9.678040981252813424e-01,5.138527393821250655e+01
9.690609865644050913e-01,5.138245735519222279e+01
9.703178750035288402e-01,5.137964224649287814e+01
9.715747634426525892e-01,5.137682861071477447e+01
9.728316518817763381e-01,5.137401644646012500e+01
9.740885403209000870e-01,5.137120575233307562e+01
9.753454287600238359e-01,5.136839652693967651e+01
9.766023171991474738e-01,5.136558876888791048e+01
9.778592056382712228e-01,5.136278247678765752e+01
9.791160940773949717e-01,5.135997764925071607e+01
9.803729825165187206e-01,5.135717428489078173e+01
9.816298709556424695e-01,5.135437238232346147e+01
9.828867593947662185e-01,5.135157194016623805e+01
9.841436478338899674e-01,5.134877295703851274e+01
9.854005362730137163e-01,5.134597543156156263e+01
9.866574247121374652e-01,5.134317936235856195e+01
9.879143131512612142e-01,5.134038474805456076e+01
9.891712015903849631e-01,5.133759158727649918e+01
9.904280900295087120e-01,5.133479987865318606e+01
9.916849784686324609e-01,5.133200962081529894e+01
9.929418669077562098e-01,5.132922081239540546e+01
9.941987553468799588e-01,5.132643345202792062e+01
9.954556437860035967e-01,5.132364753834912108e+01
9.967125322251273456e-01,5.132086306999716641e+01
9.979694206642510945e-01,5.131808004561205649e+01
9.992263091033748434e-01,5.131529846383564575e+01
1.000483197542498592e+00,5.131251832331164309e+01
1.001740085981622341e+00,5.130973962268560484e+01
1.002996974420746090e+00,5.130696236060492765e+01
1.004253862859869839e+00,5.130418653571884846e+01
1.005510751298993588e+00,5.130141214667844451e+01
1.006767639738117337e+00,5.129863919213661916e+01
1.008024528177241086e+00,5.129586767074811604e+01
1.009281416616364835e+00,5.129309758116949780e+01
1.010538305055488584e+00,5.129032892205916028e+01
1.011795193494612333e+00,5.128756169207731119e+01
1.013052081933736082e+00,5.128479588988597726e+01
1.014308970372859831e+00,5.128203151414900418e+01
1.015565858811983579e+00,5.127926856353204244e+01
1.016822747251107328e+00,5.127650703670255439e+01
1.018079635690231077e+00,5.127374693232980718e+01
1.019336524129354826e+00,5.127098824908485852e+01
1.020593412568478575e+00,5.126823098564057801e+01
1.021850301007602324e+00,5.126547514067162581e+01
1.023107189446726073e+00,5.126272071285445264e+01
1.024364077885849822e+00,5.125996770086729271e+01
1.025620966324973349e+00,5.125721610339017076e+01
1.026877854764097098e+00,5.125446591910490213e+01
1.028134743203220847e+00,5.125171714669505718e+01
1.029391631642344596e+00,5.124896978484599686e+01
1.030648520081468345e+00,5.124622383224486555e+01
1.031905408520592093e+00,5.124347928758055559e+01
1.033162296959715842e+00,5.124073614954373568e+01
1.034419185398839591e+00,5.123799441682684375e+01
1.035676073837963340e+00,5.123525408812405857e+01
1.036932962277087089e+00,5.123251516213134238e+01
1.038189850716210838e+00,5.122977763754638403e+01
1.039446739155334587e+00,5.122704151306864162e+01
1.040703627594458336e+00,5.122430678739931409e+01
1.041960516033582085e+00,5.122157345924134120e+01
1.043217404472705834e+00,5.121884152729940354e+01
1.044474292911829583e+00,5.121611099027993674e+01
1.045731181350953332e+00,5.121338184689108886e+01
1.046988069790077081e+00,5.121065409584275585e+01
1.048244958229200829e+00,5.120792773584655322e+01
1.049501846668324578e+00,5.120520276561582307e+01
1.050758735107448327e+00,5.120247918386564123e+01
1.052015623546572076e+00,5.119975698931278885e+01
1.053272511985695825e+00,5.119703618067576656e+01
1.054529400424819574e+00,5.119431675667480164e+01
1.055786288863943323e+00,5.119159871603181955e+01
1.057043177303067072e+00,5.118888205747045106e+01
1.058300065742190821e+00,5.118616677971603934e+01
1.059556954181314570e+00,5.118345288149563288e+01
1.060813842620438319e+00,5.118074036153796413e+01
1.062070731059562068e+00,5.117802921857347087e+01
1.063327619498685817e+00,5.117531945133428195e+01
1.064584507937809565e+00,5.117261105855421732e+01
1.065841396376933314e+00,5.116990403896878803e+01
1.067098284816056841e+00,5.116719839131518199e+01
1.068355173255180590e+00,5.116449411433227112e+01
1.069612061694304339e+00,5.116179120676059711e+01
1.070868950133428088e+00,5.115908966734238561e+01
1.072125838572551837e+00,5.115638949482153208e+01
1.073382727011675586e+00,5.115369068794360885e+01
1.074639615450799335e+00,5.115099324545582959e+01
1.075896503889923084e+00,5.114829716610709909e+01
1.077153392329046833e+00,5.114560244864797767e+01
1.078410280768170582e+00,5.114290909183065992e+01
1.079667169207294330e+00,5.114021709440901731e+01
1.080924057646418079e+00,5.113752645513857686e+01
1.082180946085541828e+00,5.113483717277649276e+01
1.083437834524665577e+00,5.113214924608158896e+01
1.084694722963789326e+00,5.112946267381430943e+01
1.085951611402913075e+00,5.112677745473675373e+01
1.087208499842036824e+00,5.112409358761264855e+01
1.088465388281160573e+00,5.112141107120736905e+01
1.089722276720284322e+00,5.111872990428791041e+01
1.090979165159408071e+00,5.111605008562289498e+01
1.092236053598531820e+00,5.111337161398257933e+01
1.093492942037655569e+00,5.111069448813884009e+01
1.094749830476779318e+00,5.110801870686516679e+01
1.096006718915903067e+00,5.110534426893667614e+01
1.097263607355026815e+00,5.110267117313009777e+01
1.098520495794150564e+00,5.109999941822377423e+01
1.099777384233274313e+00,5.109732900299764680e+01
1.101034272672398062e+00,5.109465992623326969e+01
1.102291161111521811e+00,5.109199218671380294e+01
1.103548049550645560e+00,5.108932578322400531e+01
1.104804937989769309e+00,5.108666071455022717e+01
1.106061826428892836e+00,5.108399697948042473e+01
1.107318714868016585e+00,5.108133457680413869e+01
1.108575603307140334e+00,5.107867350531250850e+01
1.109832491746264083e+00,5.107601376379824387e+01
1.111089380185387832e+00,5.107335535105566038e+01
1.112346268624511580e+00,5.107069826588063677e+01
1.113603157063635329e+00,5.106804250707062920e+01
1.114860045502759078e+00,5.106538807342468544e+01
1.116116933941882827e+00,5.106273496374340937e+01
1.117373822381006576e+00,5.106008317682899644e+01
1.118630710820130325e+00,5.105743271148518403e+01
1.119887599259254074e+00,5.105478356651729399e+01
1.121144487698377823e+00,5.105213574073220428e+01
1.122401376137501572e+00,5.104948923293835605e+01
1.123658264576625321e+00,5.104684404194573943e+01
1.124915153015749070e+00,5.104420016656589354e+01
1.126172041454872819e+00,5.104155760561192778e+01
1.127428929893996568e+00,5.103891635789848635e+01
1.128685818333120316e+00,5.103627642224176952e+01
1.129942706772244065e+00,5.103363779745951234e+01
